County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,District Entity ID,School Name,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Maricopa County,4013.0,2-No,4-Title I schoolwide eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Middle,Kyrene Elementary District (4267),404230.0,747,170,391,356,46,14,273,158,185,3,68,040423001496,4267,Kyrene Centennial Middle School,Kyrene Elementary District,28.0,2022,0,0.5234270414993306,0.47657295850066933,0.06157965194109773,0.018741633199464525,0.3654618473895582,0.21151271753681392,0.24765729585006693,0.004016064257028112,0.09103078982597054,0.22757697456492637,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,477,113,260,217,49,17,137,75,144,2,53,040423001299,4267,Kyrene de la Colina School,Kyrene Elementary District,47.5,2022,0,0.5450733752620545,0.4549266247379455,0.10272536687631027,0.03563941299790356,0.28721174004192873,0.15723270440251572,0.3018867924528302,0.0041928721174004195,0.1111111111111111,0.23689727463312368,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,4-Title I schoolwide eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,452,91,224,228,35,26,113,72,147,2,57,040423000297,4267,Kyrene de la Esperanza School,Kyrene Elementary District,38.5,2022,0,0.49557522123893805,0.504424778761062,0.07743362831858407,0.05752212389380531,0.25,0.1592920353982301,0.3252212389380531,0.004424778761061947,0.1261061946902655,0.2013274336283186,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,429,56,257,172,18,16,121,34,204,0,36,040423001877,4267,Kyrene de la Estrella Elementary School,Kyrene Elementary District,47.0,2022,0,0.5990675990675991,0.40093240093240096,0.04195804195804196,0.037296037296037296,0.28205128205128205,0.07925407925407925,0.4755244755244755,0.0,0.08391608391608392,0.13053613053613053,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,474,76,253,221,27,32,141,50,169,1,54,040423001371,4267,Kyrene de la Mariposa School,Kyrene Elementary District,52.0,2022,0,0.5337552742616034,0.46624472573839665,0.056962025316455694,0.06751054852320675,0.2974683544303797,0.10548523206751055,0.35654008438818563,0.002109704641350211,0.11392405063291139,0.16033755274261605,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,558,64,297,261,11,52,148,35,244,1,67,040423000099,4267,Kyrene de la Mirada School,Kyrene Elementary District,60.5,2022,0,0.532258064516129,0.46774193548387094,0.01971326164874552,0.0931899641577061,0.26523297491039427,0.06272401433691756,0.43727598566308246,0.0017921146953405018,0.12007168458781362,0.11469534050179211,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,465,53,234,231,16,10,146,35,221,2,35,040423001231,4267,Kyrene de la Paloma School,Kyrene Elementary District,49.5,2022,0,0.5032258064516129,0.4967741935483871,0.034408602150537634,0.021505376344086023,0.3139784946236559,0.07526881720430108,0.4752688172043011,0.004301075268817204,0.07526881720430108,0.11397849462365592,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,498,32,231,267,5,33,99,21,291,4,45,040423001546,4267,Kyrene de la Sierra School,Kyrene Elementary District,77.5,2022,0,0.463855421686747,0.536144578313253,0.010040160642570281,0.06626506024096386,0.19879518072289157,0.04216867469879518,0.5843373493975904,0.008032128514056224,0.09036144578313253,0.0642570281124498,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,620,85,314,306,12,28,212,46,229,6,87,040423000656,4267,Kyrene de las Brisas School,Kyrene Elementary District,51.5,2022,0,0.5064516129032258,0.4935483870967742,0.01935483870967742,0.04516129032258064,0.3419354838709677,0.07419354838709677,0.36935483870967745,0.00967741935483871,0.1403225806451613,0.13709677419354838,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,448,128,229,219,21,9,189,79,106,6,38,040423000332,4267,Kyrene de las Lomas School,Kyrene Elementary District,42.5,2022,0,0.5111607142857143,0.4888392857142857,0.046875,0.020089285714285716,0.421875,0.17633928571428573,0.23660714285714285,0.013392857142857142,0.08482142857142858,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,4-Title I schoolwide eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,365,65,189,176,8,25,98,42,138,3,51,040423000677,4267,Kyrene de las Manitas School,Kyrene Elementary District,34.5,2022,0,0.5178082191780822,0.4821917808219178,0.021917808219178082,0.0684931506849315,0.2684931506849315,0.11506849315068493,0.3780821917808219,0.00821917808219178,0.13972602739726028,0.1780821917808219,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,376,24,191,185,4,21,88,12,209,0,42,040423000660,4267,Kyrene de los Cerritos School,Kyrene Elementary District,69.0,2022,0,0.5079787234042553,0.4920212765957447,0.010638297872340425,0.05585106382978723,0.23404255319148937,0.031914893617021274,0.5558510638297872,0.0,0.11170212765957446,0.06382978723404255,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,538,30,263,275,1,13,225,19,237,0,43,040423001405,4267,Kyrene De Los Lagos School,Kyrene Elementary District,65.0,2022,0,0.4888475836431227,0.5111524163568774,0.0018587360594795538,0.024163568773234202,0.41821561338289964,0.03531598513011153,0.44052044609665425,0.0,0.07992565055762081,0.055762081784386616,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,398,189,202,196,60,6,199,76,28,2,27,040423001127,4267,Kyrene de los Ninos School,Kyrene Elementary District,38.0,2022,0,0.507537688442211,0.49246231155778897,0.1507537688442211,0.01507537688442211,0.5,0.19095477386934673,0.07035175879396985,0.005025125628140704,0.0678391959798995,0.4748743718592965,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,646,54,309,337,12,67,152,34,338,3,40,040423001128,4267,Kyrene del Cielo School,Kyrene Elementary District,68.0,2022,0,0.47832817337461303,0.521671826625387,0.018575851393188854,0.10371517027863777,0.23529411764705882,0.05263157894736842,0.5232198142414861,0.0046439628482972135,0.06191950464396285,0.08359133126934984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,4-Title I schoolwide eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,522,124,289,233,18,32,163,66,180,2,61,040423002000,4267,Kyrene del Milenio,Kyrene Elementary District,46.5,2022,0,0.553639846743295,0.446360153256705,0.034482758620689655,0.06130268199233716,0.31226053639846746,0.12643678160919541,0.3448275862068966,0.0038314176245210726,0.11685823754789272,0.23754789272030652,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,467,58,235,232,6,9,268,20,142,3,19,040423000335,4267,Kyrene del Norte School,Kyrene Elementary District,56.0,2022,0,0.5032119914346895,0.49678800856531047,0.01284796573875803,0.019271948608137045,0.5738758029978587,0.042826552462526764,0.30406852248394006,0.006423982869379015,0.04068522483940043,0.12419700214132762,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,Yes participating without using any Provision or the CEO,Middle,Kyrene Elementary District (4267),404230.0,662,91,347,315,20,35,202,62,276,4,63,040423001300,4267,Kyrene del Pueblo Middle School,Kyrene Elementary District,43.0,2022,0,0.5241691842900302,0.47583081570996977,0.030211480362537766,0.052870090634441085,0.30513595166163143,0.09365558912386707,0.4169184290030212,0.006042296072507553,0.09516616314199396,0.13746223564954682,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,No,Elementary,Kyrene Elementary District (4267),404230.0,709,,371,338,66,75,237,84,166,5,76,040423003693,4267,Kyrene Digital Academy,Kyrene Elementary District,36.5,2022,0,0.5232722143864598,0.4767277856135402,0.0930888575458392,0.10578279266572638,0.3342736248236953,0.11847672778561354,0.23413258110014104,0.007052186177715092,0.1071932299012694,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,4-Title I schoolwide eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Middle,Kyrene Elementary District (4267),404230.0,777,222,390,387,58,17,362,108,177,2,53,040423000334,4267,Kyrene Middle School,Kyrene Elementary District,31.5,2022,0,0.5019305019305019,0.4980694980694981,0.07464607464607464,0.021879021879021878,0.46589446589446587,0.138996138996139,0.2277992277992278,0.002574002574002574,0.0682110682110682,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,566,51,296,270,2,30,97,18,361,4,54,040423001466,4267,Kyrene Monte Vista School,Kyrene Elementary District,75.0,2022,0,0.5229681978798587,0.47703180212014135,0.0035335689045936395,0.053003533568904596,0.17137809187279152,0.03180212014134275,0.6378091872791519,0.007067137809187279,0.09540636042402827,0.09010600706713781,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,4-Title I schoolwide eligible school-No program,409.0,Yes participating without using any Provision or the CEO,Elementary,Kyrene Elementary District (4267),404230.0,598,121,308,290,34,41,201,91,174,1,56,040423001370,4267,Kyrene Traditional Academy,Kyrene Elementary District,49.0,2022,0,0.5150501672240803,0.48494983277591974,0.056856187290969896,0.06856187290969899,0.33612040133779264,0.15217391304347827,0.2909698996655518,0.0016722408026755853,0.09364548494983277,0.20234113712374582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes under Community Eligibility Option (CEO),Elementary,Amphitheater Unified District (4406),400680.0,463,406,221,242,24,8,262,95,52,3,19,040068000027,4406,L M Prince School,Amphitheater Unified District,12.0,2022,0,0.4773218142548596,0.5226781857451404,0.05183585313174946,0.017278617710583154,0.5658747300215983,0.20518358531317496,0.11231101511879049,0.0064794816414686825,0.04103671706263499,0.8768898488120951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Middle,Litchfield Elementary District (4281),404380.0,657,130,312,345,11,17,341,77,174,4,33,040438003036,4281,L. Thomas Heck Middle School,Litchfield Elementary District,31.5,2022,0,0.4748858447488584,0.5251141552511416,0.0167427701674277,0.0258751902587519,0.5190258751902588,0.1171993911719939,0.2648401826484018,0.0060882800608828,0.0502283105022831,0.197869101978691,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Middle,Amphitheater Unified District (4406),400680.0,432,180,224,208,12,13,300,23,74,4,6,040068001525,4406,La Cima Middle School,Amphitheater Unified District,12.0,2022,0,0.5185185185185185,0.48148148148148145,0.027777777777777776,0.03009259259259259,0.6944444444444444,0.05324074074074074,0.1712962962962963,0.009259259259259259,0.013888888888888888,0.4166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,High,Tolleson Union High School District (4288),408520.0,2059,444,1053,1006,25,20,1687,188,95,3,41,040852002339,4288,La Joya Community High School,Tolleson Union High School District,17.5,2022,0,0.5114133074307916,0.48858669256920834,0.012141816415735794,0.009713453132588635,0.8193297717338514,0.09130645944633317,0.04613890237979602,0.0014570179698882952,0.0199125789218067,0.2156386595434677,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pima County,4019.0,1-Yes,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Elementary,Arizona Community Development Corporation (79947),400361.0,740,317,391,349,5,4,447,80,181,1,22,040036102299,79947,La Paloma Academy,Arizona Community Development Corporation,22.5,2022,1,0.5283783783783784,0.47162162162162163,0.006756756756756757,0.005405405405405406,0.6040540540540541,0.10810810810810811,0.2445945945945946,0.0013513513513513514,0.02972972972972973,0.4283783783783784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,1-Yes,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Elementary,Arizona Community Development Corporation (79947),400361.0,853,318,451,402,1,23,433,107,256,2,31,040036103165,79947,La Paloma Academy (Lakeside),Arizona Community Development Corporation,23.5,2022,1,0.5287221570926143,0.4712778429073857,0.0011723329425556857,0.026963657678780773,0.5076201641266119,0.1254396248534584,0.30011723329425555,0.0023446658851113715,0.03634232121922626,0.37280187573270807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,1-Yes,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,Elementary,Arizona Community Development Corporation (79947),400361.0,472,187,233,239,4,0,439,5,24,0,0,040036103312,79947,La Paloma Academy-South,Arizona Community Development Corporation,8.0,2022,1,0.4936440677966102,0.5063559322033898,0.00847457627118644,0.0,0.9300847457627118,0.01059322033898305,0.05084745762711865,0.0,0.0,0.3961864406779661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Yavapai County,4025.0,1-Yes,5-Title I schoolwide school,404.0,No,Elementary,La Tierra Community School Inc (90900),400844.0,101,,60,41,0,0,14,1,82,0,4,040084403285,90900,La Tierra Community School,"La Tierra Community School, Inc",41.5,2022,1,0.594059405940594,0.40594059405940597,0.0,0.0,0.13861386138613863,0.009900990099009901,0.8118811881188119,0.0,0.039603960396039604,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Graham County,4009.0,2-No,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Elementary,Safford Unified District (4218),407240.0,451,163,232,219,9,0,250,4,179,0,9,040724001030,4218,Lafe Nelson School,Safford Unified District,42.5,2022,0,0.5144124168514412,0.48558758314855877,0.019955654101995565,0.0,0.5543237250554324,0.008869179600886918,0.3968957871396896,0.0,0.019955654101995565,0.3614190687361419,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Elementary,Flowing Wells Unified District (4405),403010.0,379,202,212,167,6,1,270,14,81,1,6,040301000236,4405,Laguna Elementary School,Flowing Wells Unified District,39.0,2022,0,0.5593667546174143,0.44063324538258575,0.0158311345646438,0.002638522427440633,0.712401055408971,0.036939313984168866,0.21372031662269128,0.002638522427440633,0.0158311345646438,0.5329815303430079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,6-Not a Title I school,406.0,Yes participating without using any Provision or the CEO,Elementary,Scottsdale Unified District (4240),407570.0,377,20,208,169,4,34,51,12,267,2,7,040757001384,4240,Laguna Elementary School,Scottsdale Unified District,39.0,2022,0,0.5517241379310345,0.4482758620689655,0.010610079575596816,0.09018567639257294,0.13527851458885942,0.03183023872679045,0.7082228116710876,0.005305039787798408,0.01856763925729443,0.05305039787798409,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes under Community Eligibility Option (CEO),Elementary,Tempe School District (4258),408310.0,573,538,281,292,68,11,336,66,73,2,17,040831000778,4258,Laird Elementary School,Tempe School District,17.5,2022,0,0.49040139616055844,0.5095986038394416,0.11867364746945899,0.019197207678883072,0.5863874345549738,0.11518324607329843,0.1273996509598604,0.0034904013961605585,0.029668411867364748,0.9389179755671903,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mohave County,4015.0,2-No,4-Title I schoolwide eligible school-No program,404.0,Yes participating without using any Provision or the CEO,High,Lake Havasu Unified District (4368),404280.0,1767,203,889,878,24,26,467,18,1179,14,39,040428000433,4368,Lake Havasu High School,Lake Havasu Unified District,32.5,2022,0,0.5031126202603282,0.4968873797396718,0.013582342954159592,0.014714204867006225,0.26428975664968873,0.010186757215619695,0.66723259762309,0.00792303338992643,0.022071307300509338,0.11488398415393322,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,Yes participating without using any Provision or the CEO,Elementary,Peoria Unified School District (4237),406250.0,1151,49,590,561,4,11,247,21,799,3,66,040625002990,4237,Lake Pleasant Elementary,Peoria Unified School District,51.5,2022,0,0.5125977410947002,0.48740225890529976,0.0034752389226759338,0.009556907037358819,0.2145960034752389,0.018245004344048653,0.6941789748045178,0.0026064291920069507,0.05734144222415291,0.04257167680278019,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Yavapai County,4025.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Humboldt Unified District (4469),403870.0,413,133,240,173,4,3,174,0,218,1,13,040387000308,4469,Lake Valley Elementary School,Humboldt Unified District,34.0,2022,0,0.5811138014527845,0.4188861985472155,0.009685230024213076,0.007263922518159807,0.4213075060532688,0.0,0.5278450363196125,0.002421307506053269,0.031476997578692496,0.3220338983050847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
