Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,School Name,District Entity ID,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Deer Valley Unified District,0407750,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,1-Primary,209,70,114,95,2,2,22,1,180,0,2,040775000681,New River Elementary School,4246,Deer Valley Unified District,43.5,2017,0,0.5454545454545454,0.45454545454545453,0.009569377990430622,0.009569377990430622,0.10526315789473684,0.004784688995215311,0.861244019138756,0.0,0.009569377990430622,0.3349282296650718,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
New School For The Arts,0400043,Maricopa County,04013,1-Yes,6-Not a Title I school,0409,No,3-High,182,,46,136,6,4,31,18,116,4,3,040004300733,New School for the Arts,4316,New School For The Arts,29.0,2017,1,0.25274725274725274,0.7472527472527473,0.03296703296703297,0.02197802197802198,0.17032967032967034,0.0989010989010989,0.6373626373626373,0.02197802197802198,0.016483516483516484,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
New School for the Arts Middle School,0400616,Maricopa County,04013,1-Yes,6-Not a Title I school,0409,No,2-Middle,39,,11,28,0,2,8,1,26,1,1,040061603094,New School for the Arts Middle School,80985,New School for the Arts Middle School,24.0,2017,1,0.28205128205128205,0.717948717948718,0.0,0.05128205128205128,0.20512820512820512,0.02564102564102564,0.6666666666666666,0.02564102564102564,0.02564102564102564,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
New World Educational Center,0400401,Maricopa County,04013,1-Yes,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,4-Other,202,81,111,91,6,0,165,16,13,0,2,040040101866,New World Educational Center,78882,New World Educational Center,39.0,2017,1,0.5495049504950495,0.4504950495049505,0.0297029702970297,0.0,0.8168316831683168,0.07920792079207921,0.06435643564356436,0.0,0.009900990099009901,0.400990099009901,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Espiritu Community Development Corp.,0400052,Maricopa County,04013,1-Yes,5-Title I schoolwide school,0407,Yes under Provision 2,3-High,336,333,172,164,4,0,313,7,6,0,6,040005200752,NFL YET College Prep Academy,4335,Espiritu Community Development Corp.,35.0,2017,1,0.5119047619047619,0.4880952380952381,0.011904761904761904,0.0,0.9315476190476191,0.020833333333333332,0.017857142857142856,0.0,0.017857142857142856,0.9910714285714286,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Show Low Unified District,0407700,Navajo County,04017,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,478,329,246,232,27,3,111,4,322,1,10,040770001435,Nikolaus Homestead Elementary School,4393,Show Low Unified District,43.5,2017,0,0.5146443514644351,0.48535564853556484,0.056485355648535567,0.006276150627615063,0.23221757322175732,0.008368200836820083,0.6736401673640168,0.0020920502092050207,0.02092050209205021,0.6882845188284519,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Noah Webster Schools - Mesa,0400340,Maricopa County,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0405,Yes participating without using any Provision or the CEO,1-Primary,1135,552,553,582,6,34,343,29,650,6,67,040034001940,Noah Webster Schools- Mesa,10760,Noah Webster Schools - Mesa,62.5,2017,1,0.48722466960352423,0.5127753303964758,0.0052863436123348016,0.029955947136563875,0.3022026431718062,0.02555066079295154,0.5726872246696035,0.0052863436123348016,0.059030837004405284,0.4863436123348018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Noah Webster Schools-Pima,0400929,Maricopa County,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0406,Yes participating without using any Provision or the CEO,1-Primary,428,239,210,218,131,3,116,18,124,3,33,040092903406,Noah Webster Schools-Pima,92374,Noah Webster Schools-Pima,32.0,2017,1,0.49065420560747663,0.5093457943925234,0.3060747663551402,0.007009345794392523,0.27102803738317754,0.04205607476635514,0.2897196261682243,0.007009345794392523,0.07710280373831775,0.5584112149532711,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nogales Unified District,0405530,Santa Cruz County,04023,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,3-High,1799,1796,858,941,1,9,1769,1,17,1,1,040553000455,Nogales High School,4457,Nogales Unified District,27.0,2017,0,0.47693162868260147,0.5230683713173986,0.0005558643690939411,0.005002779321845469,0.9833240689271817,0.0005558643690939411,0.009449694274596998,0.0005558643690939411,0.0005558643690939411,0.9983324068927182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Paradise Valley Unified District,0405930,Maricopa County,04013,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0406,Yes participating without using any Provision or the CEO,3-High,1810,1064,888,922,31,42,1005,107,576,3,46,040593000488,North Canyon High School,4241,Paradise Valley Unified District,18.0,2017,0,0.49060773480662984,0.5093922651933702,0.01712707182320442,0.023204419889502764,0.5552486187845304,0.05911602209944752,0.318232044198895,0.0016574585635359116,0.02541436464088398,0.5878453038674033,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Phoenix Union High School District,0406330,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,3-High,2779,2535,1430,1349,64,37,2303,166,144,3,62,040633001244,North High School,4286,Phoenix Union High School District,25.0,2017,0,0.5145735876214466,0.48542641237855344,0.023029866858582222,0.013314141777617848,0.8287153652392947,0.05973371716444764,0.051817200431810005,0.0010795250089960418,0.022310183519251528,0.9121986326016552,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pointe Educational Services,0400327,Maricopa County,04013,1-Yes,6-Not a Title I school,0406,No,3-High,803,407,360,443,10,31,332,23,366,0,41,040032702163,North Pointe Preparatory,79455,Pointe Educational Services,31.0,2017,1,0.44831880448318806,0.5516811955168119,0.012453300124533,0.038605230386052306,0.41344956413449563,0.028642590286425903,0.45579078455790784,0.0,0.05105853051058531,0.5068493150684932,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Paradise Valley Unified District,0405930,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0406,Yes participating without using any Provision or the CEO,1-Primary,513,31,268,245,0,87,72,4,324,0,26,040593001378,North Ranch Elementary School,4241,Paradise Valley Unified District,75.0,2017,0,0.5224171539961013,0.4775828460038986,0.0,0.1695906432748538,0.14035087719298245,0.007797270955165692,0.631578947368421,0.0,0.050682261208576995,0.06042884990253411,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Flagstaff Unified District,0402860,Coconino County,04005,2-No,,0401,No,3-High,19,,10,9,4,1,0,0,14,0,0,040286003506,Northern Arizona Distance Learning,4192,Flagstaff Unified District,30.0,2017,0,0.5263157894736842,0.47368421052631576,0.21052631578947367,0.05263157894736842,0.0,0.0,0.7368421052631579,0.0,0.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Career Development  Inc.,0400077,Navajo County,04017,1-Yes,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),3-High,51,,34,17,3,0,13,3,31,0,1,040007700943,Northern AZ Academy for Career Dev. - Taylor,4400,"Career Development, Inc.",13.5,2017,1,0.6666666666666666,0.3333333333333333,0.058823529411764705,0.0,0.2549019607843137,0.058823529411764705,0.6078431372549019,0.0,0.0196078431372549,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Northland Preparatory Academy,0400097,Coconino County,04005,1-Yes,6-Not a Title I school,0401,No,4-Other,639,,292,347,13,12,76,4,509,1,24,040009701178,Northland Preparatory Academy,4204,Northland Preparatory Academy,58.5,2017,1,0.4569640062597809,0.543035993740219,0.02034428794992175,0.018779342723004695,0.1189358372456964,0.006259780907668232,0.7965571205007824,0.001564945226917058,0.03755868544600939,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Compass Points International  Inc,0400820,Yavapai County,04025,1-Yes,6-Not a Title I school,0404,No,3-High,180,67,96,84,2,1,27,3,141,1,5,040082002672,Northpoint Expeditionary Learning Academy,90533,"Compass Points International, Inc",24.0,2017,1,0.5333333333333333,0.4666666666666667,0.011111111111111112,0.005555555555555556,0.15,0.016666666666666666,0.7833333333333333,0.005555555555555556,0.027777777777777776,0.37222222222222223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Nosotros  Inc,0400356,Pima County,04019,1-Yes,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,4-Other,249,238,121,128,10,1,211,2,23,0,2,040035602287,Nosotros Academy,79881,"Nosotros, Inc",14.5,2017,1,0.4859437751004016,0.5140562248995983,0.040160642570281124,0.004016064257028112,0.8473895582329317,0.008032128514056224,0.09236947791164658,0.0,0.008032128514056224,0.9558232931726908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Yuma Elementary District,0409600,Yuma County,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,1-Primary,473,470,250,223,11,3,379,10,66,1,3,040960000991,O C Johnson School,4499,Yuma Elementary District,40.5,2017,0,0.5285412262156448,0.4714587737843552,0.023255813953488372,0.006342494714587738,0.8012684989429175,0.021141649048625793,0.13953488372093023,0.0021141649048625794,0.006342494714587738,0.9936575052854123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Mesa Unified District,0404970,Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,598,342,338,260,11,6,198,23,339,4,17,040497001305,O'Connor Elementary School,4235,Mesa Unified District,48.5,2017,0,0.5652173913043478,0.43478260869565216,0.01839464882943144,0.010033444816053512,0.3311036789297659,0.038461538461538464,0.5668896321070234,0.006688963210702341,0.028428093645484948,0.5719063545150501,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cottonwood-Oak Creek Elementary District,0402370,Yavapai County,04025,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,1-Primary,227,157,114,113,3,2,67,0,153,0,2,040237000165,Oak Creek Elementary School,4487,Cottonwood-Oak Creek Elementary District,33.0,2017,0,0.5022026431718062,0.4977973568281938,0.013215859030837005,0.00881057268722467,0.29515418502202645,0.0,0.6740088105726872,0.0,0.00881057268722467,0.6916299559471366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Gilbert Unified District,0403400,Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,562,303,287,275,10,17,220,19,262,2,32,040340001838,Oak Tree Elementary,4239,Gilbert Unified District,44.5,2017,0,0.5106761565836299,0.4893238434163701,0.017793594306049824,0.030249110320284697,0.3914590747330961,0.033807829181494664,0.46619217081850534,0.0035587188612099642,0.05693950177935943,0.5391459074733096,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Peoria Unified School District,0406250,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,1-Primary,961,213,504,457,5,28,223,27,625,2,51,040625001243,Oakwood Elementary School,4237,Peoria Unified School District,65.0,2017,0,0.5244536940686785,0.4755463059313215,0.005202913631633715,0.029136316337148804,0.23204994797086367,0.02809573361082206,0.6503642039542143,0.002081165452653486,0.053069719042663895,0.22164412070759626,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Peoria Unified School District,0406250,Maricopa County,04013,2-No,4-Title I schoolwide eligible school-No program,0408,Yes participating without using any Provision or the CEO,1-Primary,789,313,427,362,7,38,217,21,457,1,48,040625001424,Oasis Elementary School,4237,Peoria Unified School District,51.5,2017,0,0.541191381495564,0.458808618504436,0.008871989860583017,0.048162230671736375,0.2750316856780735,0.026615969581749048,0.5792141951837769,0.0012674271229404308,0.060836501901140684,0.39670468948035487,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tucson Unified District,0408800,Pima County,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,188,183,98,90,16,0,160,5,4,0,3,040880000873,Ochoa Elementary School,4403,Tucson Unified District,15.5,2017,0,0.5212765957446809,0.4787234042553192,0.0851063829787234,0.0,0.851063829787234,0.026595744680851064,0.02127659574468085,0.0,0.015957446808510637,0.973404255319149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Vail Unified District,0408850,Pima County,04019,2-No,6-Not a Title I school,0402,Yes participating without using any Provision or the CEO,1-Primary,741,107,407,334,2,13,225,22,443,4,32,040885002765,Ocotillo Ridge Elementary,4413,Vail Unified District,82.5,2017,0,0.5492577597840755,0.4507422402159244,0.002699055330634278,0.017543859649122806,0.30364372469635625,0.029689608636977057,0.5978407557354926,0.005398110661268556,0.043184885290148446,0.14439946018893388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Washington Elementary School District,0409060,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Community Eligibility Option (CEO),1-Primary,777,777,388,389,14,34,603,40,75,0,11,040906000933,Ocotillo School,4260,Washington Elementary School District,28.5,2017,0,0.49935649935649934,0.5006435006435006,0.018018018018018018,0.043758043758043756,0.7760617760617761,0.05148005148005148,0.09652509652509653,0.0,0.014157014157014158,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Odyssey Preparatory Academy  Inc.,0400800,Maricopa County,04013,1-Yes,6-Not a Title I school,0403,No,4-Other,1175,,577,598,8,32,339,82,672,11,31,040080003317,Odyssey Institute for Advanced and International Studies,90287,"The Odyssey Preparatory Academy, Inc.",41.0,2017,1,0.49106382978723406,0.5089361702127659,0.006808510638297872,0.02723404255319149,0.2885106382978723,0.06978723404255319,0.5719148936170213,0.009361702127659575,0.026382978723404255,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vail Unified District,0408850,Pima County,04019,2-No,6-Not a Title I school,0402,Yes participating without using any Provision or the CEO,2-Middle,738,152,379,359,3,16,182,28,487,0,22,040885000909,Old Vail Middle School,4413,Vail Unified District,63.0,2017,0,0.513550135501355,0.48644986449864497,0.0040650406504065045,0.02168021680216802,0.24661246612466126,0.037940379403794036,0.6598915989159891,0.0,0.02981029810298103,0.20596205962059622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Omega Alpha Academy,0400284,Cochise County,04003,1-Yes,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,4-Other,366,,186,180,2,0,361,0,3,0,0,040028402095,Omega Alpha Academy School,79503,Omega Alpha Academy,27.5,2017,1,0.5081967213114754,0.4918032786885246,0.00546448087431694,0.0,0.9863387978142076,0.0,0.00819672131147541,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Open Doors Community School  Inc.,0400868,Pima County,04019,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0401,No,1-Primary,138,83,73,65,3,0,63,2,61,0,9,040086803332,Open Doors Community School,91238,"Open Doors Community School, Inc.",30.5,2017,1,0.5289855072463768,0.47101449275362317,0.021739130434782608,0.0,0.45652173913043476,0.014492753623188406,0.4420289855072464,0.0,0.06521739130434782,0.6014492753623188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Somerton Elementary District,0407890,Yuma County,04027,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,393,,229,164,12,0,378,0,3,0,0,040789001256,Orange Grove Elementary School,4500,Somerton Elementary District,34.0,2017,0,0.5826972010178118,0.4173027989821883,0.030534351145038167,0.0,0.9618320610687023,0.0,0.007633587786259542,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Catalina Foothills Unified District,0401760,Pima County,04019,2-No,2-Title I targeted assistance school,0402,Yes participating without using any Provision or the CEO,2-Middle,655,90,333,322,1,42,159,8,408,2,35,040176000116,Orange Grove Middle School,4410,Catalina Foothills Unified District,68.5,2017,0,0.5083969465648855,0.4916030534351145,0.0015267175572519084,0.06412213740458016,0.24274809160305344,0.012213740458015267,0.6229007633587786,0.0030534351145038168,0.05343511450381679,0.13740458015267176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Washington Elementary School District,0409060,Maricopa County,04013,2-No,,0409,Yes under Community Eligibility Option (CEO),1-Primary,1003,1003,519,484,63,25,561,108,207,3,36,040906000934,Orangewood School,4260,Washington Elementary School District,30.5,2017,0,0.5174476570289133,0.48255234297108673,0.06281156530408774,0.024925224327018942,0.559322033898305,0.10767696909272183,0.20638085742771686,0.0029910269192422734,0.03589232303090728,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Osborn Elementary District,0405670,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Community Eligibility Option (CEO),2-Middle,556,556,297,259,52,21,347,69,58,0,9,040567000461,Osborn Middle School,4262,Osborn Elementary District,27.5,2017,0,0.5341726618705036,0.4658273381294964,0.09352517985611511,0.03776978417266187,0.6241007194244604,0.12410071942446044,0.10431654676258993,0.0,0.01618705035971223,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Owens School District No.6,0405730,Mohave County,04015,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0404,Yes participating without using any Provision or the CEO,1-Primary,18,15,10,8,0,0,4,0,13,0,1,040573000466,Owens Elementary School,4373,Owens School District No.6,44.0,2017,0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.7222222222222222,0.0,0.05555555555555555,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Isaac Elementary District,0403960,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Community Eligibility Option (CEO),1-Primary,675,675,349,326,4,0,561,94,13,0,3,040396000317,P T Coe Elementary School,4259,Isaac Elementary District,18.0,2017,0,0.5170370370370371,0.482962962962963,0.005925925925925926,0.0,0.8311111111111111,0.13925925925925925,0.01925925925925926,0.0,0.0044444444444444444,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PACE Preparatory Academy  Inc.,0400266,Yavapai County,04025,1-Yes,6-Not a Title I school,0404,No,3-High,107,93,59,48,2,0,24,0,78,1,2,040026602089,PACE Preparatory Academy,79068,"PACE Preparatory Academy, Inc.",13.5,2017,1,0.5514018691588785,0.4485981308411215,0.018691588785046728,0.0,0.22429906542056074,0.0,0.7289719626168224,0.009345794392523364,0.018691588785046728,0.8691588785046729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Page Unified District,0405820,Coconino County,04005,2-No,6-Not a Title I school,0401,Yes participating without using any Provision or the CEO,3-High,814,480,414,400,579,7,37,5,152,5,29,040582000469,Page High School,4196,Page Unified District,20.0,2017,0,0.5085995085995086,0.4914004914004914,0.7113022113022113,0.0085995085995086,0.045454545454545456,0.006142506142506142,0.18673218673218672,0.006142506142506142,0.03562653562653563,0.5896805896805897,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
