County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),School Level,Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,District Entity ID,School Name,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Maricopa County,04013,2-No,2-Title I targeted assistance school,0405,Yes participating without using any Provision or the CEO,Gilbert Unified District (4239),0403400,547,Elementary,202,277,270,15,22,168,29,270,7,36,040340001365,4239,Islands Elementary School,Gilbert Unified District,55.5,2019,0,0.506398537477148,0.4936014625228519,0.027422303473491772,0.04021937842778794,0.3071297989031079,0.05301645338208409,0.4936014625228519,0.012797074954296161,0.06581352833638025,0.3692870201096892,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Community Eligibility Option (CEO),Isaac Elementary District (4259),0403960,653,Elementary,613,328,325,2,2,624,17,7,0,1,040396000318,4259,J B Sutton Elementary School,Isaac Elementary District,24.5,2019,0,0.5022970903522205,0.49770290964777947,0.0030627871362940277,0.0030627871362940277,0.9555895865237366,0.026033690658499236,0.010719754977029096,0.0,0.0015313935681470138,0.9387442572741195,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pima County,04019,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,Flowing Wells Unified District (4405),0403010,518,Elementary,289,274,244,3,3,250,11,230,3,18,040301001000,4405,J Robert Hendricks Elementary School,Flowing Wells Unified District,57.5,2019,0,0.528957528957529,0.47104247104247104,0.005791505791505791,0.005791505791505791,0.4826254826254826,0.021235521235521235,0.444015444015444,0.005791505791505791,0.03474903474903475,0.5579150579150579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Pinal County,04021,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),0403990,703,Middle,309,361,342,14,6,221,23,407,2,30,040399000320,4445,J. O. Combs Middle School,J O Combs Unified School District,31.5,2019,0,0.5135135135135135,0.4864864864864865,0.01991465149359886,0.008534850640113799,0.31436699857752487,0.032716927453769556,0.5789473684210527,0.002844950213371266,0.04267425320056899,0.4395448079658606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,Queen Creek Unified District (4245),0406810,375,Elementary,74,201,174,4,7,93,8,255,0,8,040681002369,4245,Jack Barnes Elementary School,Queen Creek Unified District,67.5,2019,0,0.536,0.464,0.010666666666666666,0.018666666666666668,0.248,0.021333333333333333,0.68,0.0,0.021333333333333333,0.19733333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pinal County,04021,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),0403990,518,Elementary,264,277,241,2,3,187,20,282,0,24,040399002561,4445,Jack Harmon Elementary School,J O Combs Unified School District,39.5,2019,0,0.5347490347490348,0.46525096525096526,0.003861003861003861,0.005791505791505791,0.361003861003861,0.03861003861003861,0.5444015444015444,0.0,0.04633204633204633,0.5096525096525096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,Murphy Elementary District (4265),0405400,340,Elementary,326,177,163,0,1,319,6,8,3,3,040540001309,4265,Jack L Kuban Elementary School,Murphy Elementary District,22.5,2019,0,0.5205882352941177,0.47941176470588237,0.0,0.0029411764705882353,0.9382352941176471,0.01764705882352941,0.023529411764705882,0.008823529411764706,0.008823529411764706,0.9588235294117647,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mohave County,04015,2-No,1-Title I targeted assistance eligible school-No program,0404,Yes participating without using any Provision or the CEO,Lake Havasu Unified District (4368),0404280,508,Elementary,177,258,250,4,1,78,3,412,2,8,040428002182,4368,Jamaica Elementary School,Lake Havasu Unified District,67.0,2019,0,0.5078740157480315,0.4921259842519685,0.007874015748031496,0.001968503937007874,0.15354330708661418,0.005905511811023622,0.8110236220472441,0.003937007874015748,0.015748031496062992,0.3484251968503937,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Yuma County,04027,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,Yuma Elementary District (4499),0409600,773,Elementary,502,393,380,3,9,555,13,185,3,5,040960000988,4499,James B Rolle School,Yuma Elementary District,45.0,2019,0,0.5084087968952135,0.49159120310478654,0.0038809831824062097,0.01164294954721863,0.7179818887451488,0.016817593790426907,0.23932729624838292,0.0038809831824062097,0.00646830530401035,0.6494178525226391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Yuma County,04027,2-No,5-Title I schoolwide school,0404,No,Yuma Elementary District (4499),0409600,77,Elementary,,45,32,2,1,24,0,45,0,5,040960000989,4499,James D Price School,Yuma Elementary District,58.0,2019,0,0.5844155844155844,0.4155844155844156,0.025974025974025976,0.012987012987012988,0.3116883116883117,0.0,0.5844155844155844,0.0,0.06493506493506493,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Maricopa County,04013,1-Yes,6-Not a Title I school,0409,No,James Madison Preparatory School (79063),0400231,182,High,,94,88,0,5,40,2,125,2,8,040023102021,79063,James Madison Preparatory School,James Madison Preparatory School,54.5,2019,1,0.5164835164835165,0.4835164835164835,0.0,0.027472527472527472,0.21978021978021978,0.01098901098901099,0.6868131868131868,0.01098901098901099,0.04395604395604396,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,Alhambra Elementary District (4280),0400600,968,Elementary,890,502,466,1,23,862,37,25,3,17,040060000007,4280,James W. Rice Elementary School,Alhambra Elementary District,29.0,2019,0,0.518595041322314,0.48140495867768596,0.0010330578512396695,0.023760330578512397,0.890495867768595,0.038223140495867766,0.025826446280991736,0.0030991735537190084,0.01756198347107438,0.9194214876033058,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),0401870,745,Elementary,133,385,360,10,32,132,27,516,1,27,040187002125,4242,Jane D. Hull Elementary,Chandler Unified District #80,63.0,2019,0,0.5167785234899329,0.48322147651006714,0.013422818791946308,0.042953020134228186,0.17718120805369128,0.036241610738255034,0.6926174496644295,0.0013422818791946308,0.036241610738255034,0.17852348993288591,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Navajo County,04017,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Cedar Unified District (4395),0401810,142,Elementary,138,71,71,142,0,0,0,0,0,0,040181000325,4395,Jeddito School,Cedar Unified District,13.0,2019,0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971830985915493,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Navajo County,04017,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Winslow Unified District (4387),0409460,295,Elementary,200,167,128,136,3,93,2,51,0,10,040946000973,4387,Jefferson Elementary School,Winslow Unified District,42.5,2019,0,0.5661016949152542,0.43389830508474575,0.4610169491525424,0.010169491525423728,0.3152542372881356,0.006779661016949152,0.17288135593220338,0.0,0.03389830508474576,0.6779661016949152,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,Mesa Unified District (4235),0404970,517,Elementary,433,286,231,6,1,378,15,110,0,7,040497001070,4235,Jefferson Elementary School,Mesa Unified District,42.5,2019,0,0.5531914893617021,0.44680851063829785,0.01160541586073501,0.0019342359767891683,0.7311411992263056,0.029013539651837523,0.2127659574468085,0.0,0.013539651837524178,0.8375241779497099,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,04013,1-Yes,6-Not a Title I school,0408,Yes participating without using any Provision or the CEO,Choice Academies Inc. (90138),0400805,207,High,24,88,119,1,9,39,7,136,2,13,040080503444,90138,Jefferson Preparatory High School,"Choice Academies, Inc.",65.5,2019,1,0.4251207729468599,0.5748792270531401,0.004830917874396135,0.043478260869565216,0.18840579710144928,0.033816425120772944,0.6570048309178744,0.00966183574879227,0.06280193236714976,0.11594202898550725,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cochise County,04003,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,Douglas Unified District (4174),0402530,411,Elementary,356,196,215,2,2,400,3,4,0,0,040253000190,4174,Joe Carlson Elementary School,Douglas Unified District,33.0,2019,0,0.4768856447688564,0.5231143552311436,0.004866180048661801,0.004866180048661801,0.9732360097323601,0.0072992700729927005,0.009732360097323601,0.0,0.0,0.8661800486618005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),0401870,808,Elementary,40,415,393,1,43,116,21,586,0,41,040187003321,4242,John & Carol Carlson Elementary,Chandler Unified District #80,71.5,2019,0,0.5136138613861386,0.4863861386138614,0.0012376237623762376,0.053217821782178217,0.14356435643564355,0.02599009900990099,0.7252475247524752,0.0,0.050742574257425746,0.04950495049504951,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pima County,04019,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,Tucson Unified District (4403),0408800,502,Elementary,401,266,236,12,20,203,129,108,18,12,040880000906,4403,John B Wright Elementary School,Tucson Unified District,36.0,2019,0,0.5298804780876494,0.4701195219123506,0.02390438247011952,0.0398406374501992,0.4043824701195219,0.25697211155378485,0.2151394422310757,0.035856573705179286,0.02390438247011952,0.798804780876494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Tucson Unified District (4403),0408800,705,Elementary,479,359,346,59,2,586,13,33,2,10,040880000904,4403,John E White Elementary School,Tucson Unified District,45.0,2019,0,0.5092198581560283,0.4907801418439716,0.08368794326241134,0.0028368794326241137,0.8312056737588652,0.018439716312056736,0.04680851063829787,0.0028368794326241137,0.014184397163120567,0.6794326241134752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Community Eligibility Option (CEO),Roosevelt Elementary District (4279),0407080,504,Elementary,408,256,248,7,1,424,52,13,0,7,040708000592,4279,John F Kennedy Elementary School,Roosevelt Elementary District,19.0,2019,0,0.5079365079365079,0.49206349206349204,0.013888888888888888,0.001984126984126984,0.8412698412698413,0.10317460317460317,0.025793650793650792,0.0,0.013888888888888888,0.8095238095238095,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pinal County,04021,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Superior Unified School District (4440),0408230,181,Elementary,169,86,95,2,0,159,2,18,0,0,040823000758,4440,John F Kennedy School,Superior Unified School District,24.0,2019,0,0.47513812154696133,0.5248618784530387,0.011049723756906077,0.0,0.8784530386740331,0.011049723756906077,0.09944751381215469,0.0,0.0,0.9337016574585635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,Cartwright Elementary District (4282),0401680,742,Elementary,674,355,387,8,2,639,66,22,0,5,040168000098,4282,John F. Long,Cartwright Elementary District,35.0,2019,0,0.4784366576819407,0.5215633423180593,0.01078167115902965,0.0026954177897574125,0.8611859838274932,0.0889487870619946,0.029649595687331536,0.0,0.006738544474393531,0.9083557951482479,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0406,Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),0409060,591,Elementary,442,317,274,6,7,312,37,204,1,24,040906001116,4260,John Jacobs Elementary School,Washington Elementary School District,38.0,2019,0,0.5363790186125211,0.46362098138747887,0.01015228426395939,0.011844331641285956,0.5279187817258884,0.06260575296108291,0.34517766497461927,0.001692047377326565,0.04060913705583756,0.7478849407783418,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maricopa County,04013,2-No,4-Title I schoolwide eligible school-No program,0409,Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),0401870,588,Elementary,304,314,274,21,34,269,50,175,5,34,040187001206,4242,John M Andersen Elementary School,Chandler Unified District #80,33.0,2019,0,0.5340136054421769,0.46598639455782315,0.03571428571428571,0.05782312925170068,0.4574829931972789,0.08503401360544217,0.2976190476190476,0.008503401360544218,0.05782312925170068,0.5170068027210885,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,04013,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0409,Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),0401870,888,Middle,523,431,457,24,24,486,64,250,5,35,040187001400,4242,John M Andersen Jr High School,Chandler Unified District #80,32.0,2019,0,0.48536036036036034,0.5146396396396397,0.02702702702702703,0.02702702702702703,0.5472972972972973,0.07207207207207207,0.28153153153153154,0.00563063063063063,0.039414414414414414,0.588963963963964,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Coconino County,04005,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Flagstaff Unified District (4192),0402860,413,Elementary,251,217,196,101,0,189,6,98,1,18,040286000225,4192,John Q Thomas Elementary School,Flagstaff Unified District,34.5,2019,0,0.5254237288135594,0.4745762711864407,0.24455205811138014,0.0,0.4576271186440678,0.014527845036319613,0.23728813559322035,0.002421307506053269,0.043583535108958835,0.6077481840193705,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Community Eligibility Option (CEO),Roosevelt Elementary District (4279),0407080,373,Elementary,304,209,164,3,3,291,62,4,1,9,040708001144,4279,John R Davis School,Roosevelt Elementary District,23.0,2019,0,0.5603217158176944,0.43967828418230565,0.00804289544235925,0.00804289544235925,0.7801608579088471,0.16621983914209115,0.010723860589812333,0.002680965147453083,0.024128686327077747,0.8150134048257373,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,Mesa Unified District (4235),0404970,617,Elementary,264,336,281,7,4,182,33,359,2,30,040497001233,4235,Johnson Elementary School,Mesa Unified District,60.5,2019,0,0.5445705024311183,0.4554294975688817,0.011345218800648298,0.006482982171799027,0.29497568881685576,0.05348460291734198,0.5818476499189628,0.0032414910858995136,0.04862236628849271,0.42787682333873583,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Navajo County,04017,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,Joseph City Unified District (4388),0404010,228,Elementary,104,109,119,44,0,34,1,129,0,20,040401000321,4388,Joseph City Elementary School,Joseph City Unified District,63.0,2019,0,0.4780701754385965,0.5219298245614035,0.19298245614035087,0.0,0.14912280701754385,0.0043859649122807015,0.5657894736842105,0.0,0.08771929824561403,0.45614035087719296,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Navajo County,04017,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,Joseph City Unified District (4388),0404010,117,High,45,50,67,16,0,15,0,77,0,9,040401000322,4388,Joseph City High School,Joseph City Unified District,39.0,2019,0,0.42735042735042733,0.5726495726495726,0.13675213675213677,0.0,0.1282051282051282,0.0,0.6581196581196581,0.0,0.07692307692307693,0.38461538461538464,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Navajo County,04017,2-No,5-Title I schoolwide school,0401,No,Joseph City Unified District (4388),0404010,106,Middle,,50,56,22,0,15,3,60,0,6,040401002542,4388,Joseph City Junior High School,Joseph City Unified District,42.0,2019,0,0.4716981132075472,0.5283018867924528,0.20754716981132076,0.0,0.14150943396226415,0.02830188679245283,0.5660377358490566,0.0,0.05660377358490566,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Community Eligibility Option (CEO),Isaac Elementary District (4259),0403960,553,Elementary,481,276,277,4,2,509,19,11,3,5,040396000319,4259,Joseph Zito Elementary School,Isaac Elementary District,21.5,2019,0,0.49909584086799275,0.5009041591320073,0.007233273056057866,0.003616636528028933,0.9204339963833634,0.034358047016274866,0.019891500904159132,0.0054249547920434,0.009041591320072333,0.8698010849909584,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cochise County,04003,2-No,4-Title I schoolwide eligible school-No program,0402,Yes participating without using any Provision or the CEO,Sierra Vista Unified District (4175),0401460,736,Middle,345,375,361,8,18,298,45,311,9,47,040146000078,4175,Joyce Clark Middle School,Sierra Vista Unified District,45.5,2019,0,0.5095108695652174,0.4904891304347826,0.010869565217391304,0.024456521739130436,0.4048913043478261,0.06114130434782609,0.422554347826087,0.012228260869565218,0.06385869565217392,0.46875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gila County,04007,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,Payson Unified District (4209),0406070,591,Elementary,324,308,283,13,2,143,1,398,0,34,040607001088,4209,Julia Randall Elementary School,Payson Unified District,48.5,2019,0,0.5211505922165821,0.47884940778341795,0.021996615905245348,0.00338409475465313,0.24196277495769883,0.001692047377326565,0.6734348561759729,0.0,0.05752961082910321,0.5482233502538071,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0408,Yes participating without using any Provision or the CEO,Peoria Unified School District (4237),0406250,417,Elementary,291,218,199,4,6,156,15,209,0,27,040625000512,4237,Kachina Elementary School,Peoria Unified School District,43.0,2019,0,0.5227817745803357,0.47721822541966424,0.009592326139088728,0.014388489208633094,0.37410071942446044,0.03597122302158273,0.5011990407673861,0.0,0.06474820143884892,0.697841726618705,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Maricopa County,04013,1-Yes,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,Kaizen Education Foundation dba El Dorado High Sch (4342),0400149,185,High,110,104,81,5,3,110,31,27,3,6,040014901897,4342,Kaizen Education Foundation dba El Dorado High School,Kaizen Education Foundation dba El Dorado High School,,2019,1,0.5621621621621622,0.43783783783783786,0.02702702702702703,0.016216216216216217,0.5945945945945946,0.16756756756756758,0.14594594594594595,0.016216216216216217,0.032432432432432434,0.5945945945945946,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
